"source_link","product_name","brand","model","year","category","location","machine_overview_specs","machine_overview_options","machine_overview_description"
"https://cncmachines.com/cnc-machine-brands","2007PARK INDUSTRIESTITAN","PARK INDUSTRIES","TITAN","2007","Router","USA","X Axis Travel: 120""  
Y Axis Travel: 60""  
Z Axis Travel: 8""  
Table Size: 5' x 10'  
Spindle Speed: 1,000RPM  
Saw Option  
\*Countertop CNC Machine\*","","This 2007 PARK INDUSTRIES TITAN Router is a great choice for anyone looking to get into the granite countertop fabrication business. This machine is in great condition and has not been used since it was purchased. It comes with a transformer, so you can get up and running right away. The PARK INDUSTRIES TITAN Router is a powerful machine that can handle a variety of materials, including granite, marble, quartz, and other natural stones. It is equipped with a powerful spindle motor that can reach speeds of up to 18,000 RPM. The machine also features a large working area of up to 4' x 8' and a maximum cutting depth of 3.5"". The PARK INDUSTRIES TITAN Router is easy to use and maintain. It has a user-friendly control panel that allows you to easily adjust the settings and make precise cuts. The machine also comes with a dust collection system to keep your workspace clean and safe. This 2007 PARK INDUSTRIES TITAN Router is a great choice for anyone looking to get into the granite countertop fabrication business. It is in great condition and comes with a transformer, so you can get up and running right away. With its powerful spindle motor, large working area, and easy-to-use control panel, this machine is sure to help you create beautiful countertops."
"https://cncmachines.com/cnc-machine-brands","2007NIKONV12","NIKON","V12","2007","Inspection","Illinois","X Axis Travel:   
Y Axis Travel:   
Z Axis Travel:   
Dimensions:   
Weight:","","Pre-owned NIKON V12 2007 [Inspection](https://cncmachines.com/inspection/l). This Inspection has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This NIKON Inspection is available for a limited time. Get a quote today on this
V12
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007YCMXV1250A","YCM","XV1250A","2007","Vertical Machining Center","Florida","X Axis Travel: 50""  
Y Axis Travel: 20.5""  
Z Axis Travel: 21.3""  
Rapid Rate X Axis: 945  
Rapid Rate Y Axis: 945  
Rapid Rate Z Axis: 945  
Table Size: 53"" X 20.5""  
Max Table Load: 2,200lbs  
Spindle Motor: 15HP  
Spindle Speed: 10,000 RPM  
Spindle Taper: CAT40  
Tool Changer: 24  
Dimensions: 122"" X 111"" X 125""  
Weight: 14,777lbs","Fanuc  
Programmable Coolant","Pre-owned YCM XV1250A 2007 [Vertical Machining Center](https://cncmachines.com/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Florida. This YCM Vertical Machining Center is available for a limited time. Get a quote today on this XV1250A before it's gone.
VIDEO 2: <https://youtube.com/shorts/UKC1uajyKsg?feature=share>"
"https://cncmachines.com/cnc-machine-brands","2007AKIRA SEIKIPERFORMAV3","AKIRA SEIKI","PERFORMAV3","2007","Vertical Machining Center","USA","X Axis Travel: 32.1""  
Y Axis Travel: 21.3""  
Z Axis Travel: 22""  
Rapid Rate X Axis: 1,574 IPM  
Rapid Rate Y Axis: 1,574 IPM  
Rapid Rate Z Axis: 984 IPM  
Table Size: 37.4"" x 19""  
Max Table Load: 2,646 LBS  
Spindle Motor: 36 HP  
Spindle Speed: 9,000 RPM  
Spindle Taper: 40 CT  
Tool Changer: 20 ATC  
Dimensions: 119"" x 88"" x ""  
Weight: 13,227 LBS","Akira M:845 (Fanuc G Code Compatible)  
Pre-wired for 4th  
Chip Auger  
12-15 Tool Holders and Collets  
(2) Vises","Pre-owned AKIRA SEIKI PERFORMAV3 2007 [Vertical Machining Center](https://cncmachines.com/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This AKIRA SEIKI Vertical Machining Center is available for a limited time. Get a quote today on this PERFORMAV3 before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007TRAUBTNX 65/42","TRAUB","TNX 65/42","2007","CNC Lathe","Minnesota","Bar Capacity: 2.6""  
Chuck Size: 6.9""  
Spindle Speed: 5,000 RPM  
Spindle Motor: 24 HP  
X Axis Travel: 6.9""  
Z Axis Travel: 1.6""  
Rapid Rate Z Axis: 1,574 IPM  
Turret Tools: 80 Station  
Rapid Rate X Axis: 1,181 IPM  
Max Turning Length: 25.6""  
Tool Holder: HSK-A40  
Dimensions: 231"" x 134.6"" x 106.3""  
Weight: 22,000 LBS  
Mill X Axis Travel: 13.4""  
Mill Z Axis Travel: 25.6""  
Mill Y Axis Travel: 1.6""  
Mill B Axis Travel: 95°  
Mill Spindle Speed: 12,000RPM  
Mill Motor: 7.4HP","TX 8i-S  
Chip Conveyor  
Tool Presetter  
Bar Feeder  
Parts Catcher  
Live Tooling  
Sub Spindle  
Y Axis  
5 Axis  
Servo driven gantry receiver  
Hydraulic swivel w/ pneumatic finished part and bar remnant gripper  
Finished part conveyor belt  
RESY paper band coolant filter   
Knoll Coolant tank with BKW refrigerated coolant temperature control  
20 Bar High pressure and 8 Bar Low pressure coolant pumps  
Knoll chip conveyor  
FMB Turbo 5-55 magazine bar feeder (new in 2010)  
2) Single stick turning tool holders  
2) Double stick turning tool holders  
1) Cut-off tool holder  
1) Overdriven double radial live ER Collet tool holder  
1) Overdriven radial live ER Collet tool holder  
4) Radial live ER Collet tool holders  
1) Radial live End Mill tool holder  
1) Angle adjustable live ER Collet tool holder  
2) Radial live Shell Mill tool holders  
6) Axial live ER Collet tool holders  
Hainbuch main spindle collet chuck   
Rohm sub spindle 2 jaw chuck  
All machine parts, electrical, service and programming manuals along with machine parameter backup on USB stick","Pre-owned TRAUB TNX 65/42 2007 [CNC Lathe](https://cncmachines.com/cnc-lathe/l). This CNC Lathe has average cutting time and is equipped with a TX 8i-S control. This CNC Machine is currently located in USA. This TRAUB CNC Lathe is available for a limited time. Get a quote today on this TNX 65/42 before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007BIRMINGHAMYCL26120","BIRMINGHAM","YCL26120","2007","Manual and Other Machining","Georgia","Distance Between Centers 118.11""   
Max. swing over cross slide 17.32""   
Max. swing in gap 35.43""   
Effective length in gap 9.84""   
Spindle speeds - 16 Steps 26 To 1,700 RPM   
Longitudinal feeds: 25 kinds 0.00083"" to 0.02774"" Rev.  
Cross feeds: 25 kinds 0.00165"" to 0.05497"" Rev.   
Max. travel of cross slide 14 1/2""   
Max travel of compound rest 9 1/4""   
Diameter of tailstock quill 3 1/2""   
Main motor 10 HP, 230/460V/60 HZ, 3 phase - Prewired 230V   
Weight: 7,275","","Pre-owned BIRMINGHAM YCL26120 2007 [Manual and Other Machining](/manual-and-other-machining/l). This Manual and Other Machining has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Georgia. This BIRMINGHAM Manual and Other Machining is available for a limited time. Get a quote today on this
YCL26120
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007DOOSANS310N","DOOSAN","S310N","2007","CNC Lathe","Alabama","Bar Capacity: 2.6""  
Chuck Size: 10""  
Spindle Speed: 4,500 RPM  
Spindle Motor: 20 HP  
X Axis Travel: 7.87""  
Z Axis Travel: 19.69""  
Rapid Rate Z Axis: 945 IPM  
Turret Tools: 12 Station  
Rapid Rate X Axis: 945 IPM  
Max Turning Dia: 12.2""  
Max Turning Length: 18.9""  
Max Swing: 20.4""  
Weight: 9,500 LBS","Fanuc  
Chip Conveyor  
Tool Presetter  
Tailstock","Pre-owned DOOSAN S310N 2007 [CNC Lathe](https://cncmachines.com/cnc-lathe/l). This CNC Lathe has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Alabama. This DOOSAN CNC Lathe is available for a limited time. Get a quote today on this S310N before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007EPSONPS3 AS00","EPSON","PS3 AS00","2007","Handling","Pennsylvania","Epson ProSix PS3 6-Axis Articulated Robot  
Load Capacity 2 to 5 kg (4.41 to 11.03 lbs)  
Weight: 45kg  
Motor Power:  
Axis 1: 200W  
Axis 2: 100W  
Axis 3: 50W  
Axis 4: 200W  
Axis 5: 50W  
Axis 6: 50W  
(1) High-speed and high-accuracy control  
PS3 Manipulators are controlled at high speed and high accuracy by techniques we have acquired while improving our SCARA robots.  
- PS3 Manipulators move at high speed and stop at target points as you desire.  
- High-speed and high-accuracy positioning shortens cycle time.  
- Maximum operating speed has been improved at the highest level for the small industrial robot industry.  
- Residual vibration has been decreased.  
- Improved rigidity of the arms reduces vibration and deflection of the  
Manipulator.  
- PS3 Manipulators hold position with great stability.  
(2) High-accuracy trajectory control  
The accuracy of CP trajectory control has been improved so that you can operate the Manipulator with more flexibility while taking advantage of six degrees of freedom.  
(3) Available for large payloads  
Large allowable moment of inertia has made it possible to support relatively large payloads.  
Optimal control for payload by using the WEIGHT and INERTIA commands make handling large payloads more stable.   
https://download.epson-europe.com/robotics/Manuals/Manipulator/e\_PS5\_r4.pdf","","Pre-owned EPSON PS3 AS00 2007 [Handling](/handling/l). This Handling has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in Pennsylvania. This EPSON Handling is available for a limited time. Get a quote today on this
PS3 AS00
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007GANESHCYCLONE 32CS","GANESH","CYCLONE 32CS","2007","CNC Lathe","USA","Bar Capacity: (36mm)1.375""  
Spindle Speed: (Main/Sub) 6000 RPM  
Spindle Motor: 10 HP  
X Axis Travel: 7.28""  
Z Axis Travel: 6.5""  
Rapid Rate Z Axis: 1181 IPM  
Rapid Rate X Axis: 1181 IPM  
Y Axis Travel 19.29""  
Number of Tools 27  
Live Tool Station 11  
OD Turning Tools 6 OD TOOLS (1/2? OR 12 MM)  
C Axis Both Spindles 360,000 Positions  
Cross Slide Live Tools 4-ER-20 Cross Slide Live Tools, 4,000 rpm, 2 HP   
Front Slide Live Tools 3-ER-20 Front Slide Live Tools, 4,000 rpm, 1 HP   
Live Tool Collet Size ER-20 Collet, 1/2” (0.5-13mm) Tool Shank Capacity  
Max RPM for Live Tools 4,000 RPM   
Coolant Pump Dual 50psi 3/4-HP Coolant Pumps  
Coolant Tank Capacity 80-gallon Coolant Tank  
Way Lube Distributed at 3-6 cc / 15-minute Cycle  
Machine Power Requirements 220vac ±5%, 63-amps, 3-phase, 60Hz  
Weight: 8000 LBS","Live Tooling  
Sub Spindle  
5 Axis","Pre-owned GANESH CYCLONE 32CS 2007 [CNC Lathe](https://cncmachines.com/cnc-lathe/l). This CNC Lathe has average cutting time and is equipped with a CNC control. This CNC Machine is currently located in USA. This GANESH CNC Lathe is available for a limited time. Get a quote today on this CYCLONE 32CS before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007WEISSERUNIVERTOR AT","WEISSER","UNIVERTOR AT","2007","CNC Lathe","Ohio","Chuck Size: 8"" (2)  
Spindle Speed: 5,000 RPM (2)  
Spindle Motor: 40 HP Each  
X Axis Travel: 7.87""  
Z Axis Travel: 11""  
Rapid Rate Z Axis: 1,182 IPM  
Turret Tools: (2) 12 Station  
Rapid Rate X Axis: 2,362 IPM","","This 2007 WEISSER UNIVERTOR AT CNC Lathe is a great choice for any machinist looking to increase their capabilities. This lathe features a Seimens CNC control, allowing you to program and execute complex operations with ease. The machine has an X-axis travel of 400mm, Y-axis travel of 200mm, and Z-axis travel of 500mm. It also comes equipped with a 12 station turret that can be used for both turning and milling operations. The spindle speed range on this lathe is from 50 - 5000 RPMs, giving you the flexibility to work with different materials at various speeds. Additionally, it has a rapid traverse rate of 10m/min in all three axes which allows for quick movement between cuts or operations without sacrificing accuracy or precision. The maximum cutting feedrate is 0.1 mm/rev while the maximum torque output is 5Nm at 1500 RPMs – perfect for heavy duty applications such as drilling and tapping large holes into tough materials like steel or aluminum alloy blocks. This 2007 WEISSER UNIVERTOR AT CNC Lathe also includes several safety features such as an emergency stop button and overtravel protection sensors that will shut down the machine if it detects any potential danger during operation. Furthermore, its rigid construction ensures stability even when working on larger pieces or heavier loads so you can rest assured knowing your workpiece won’t move around during machining processes like boring or threading operations. Overall, this 2007 WEISSER UNIVERTOR AT CNC Lathe offers excellent performance combined with reliable safety features making it an ideal choice for anyone looking to upgrade their workshop equipment!"
"https://cncmachines.com/cnc-machine-brands","2007MILLTRONICSRW15","MILLTRONICS","RW15","2007","Vertical Machining Center","Florida","X Axis Travel: 25""  
Y Axis Travel: 15""  
Z Axis Travel: 20.5""  
Rapid Rate X Axis: 1,000 IPM  
Rapid Rate Y Axis: 1,000 IPM  
Rapid Rate Z Axis: 800 IPM  
Table Size: 30x14  
Max Table Load: 750 LBS  
Spindle Motor: 10 HP  
Spindle Speed: 8,000 RPM  
Spindle Taper: 40 CT  
Tool Changer: 16 ATC","","Pre-owned MILLTRONICS RW15 2007 [Vertical Machining Center](/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a Centurion 7 control. This CNC Machine is currently located in Florida. This MILLTRONICS Vertical Machining Center is available for a limited time. Get a quote today on this
RW15
before it's gone."
"https://cncmachines.com/cnc-machine-brands","2007CHIRONDZ15KW","CHIRON","DZ15KW","2007","Vertical Machining Center","Tennessee","X Axis Travel: 29""  
Y Axis Travel: 16""  
Z Axis Travel: 17""  
Spindle Motor: 80 HP  
Spindle Speed: 20,000 RPM  
Spindle Taper: 40 CT","Siemens 840D Control  
Chip Conveyor  
Twin Spindle  
Knoll Coolant Unit","Pre-owned CHIRON DZ15KW 2007 [Vertical Machining Center](/vertical-machining-center/l). This Vertical Machining Center has average cutting time and is equipped with a Siemens 840D Control control. This CNC Machine is currently located in Tennessee. This CHIRON Vertical Machining Center is available for a limited time. Get a quote today on this
DZ15KW
before it's gone."
